state_code,state_name,district_code,district_name,mukim_code,mukim_name,mukim_id
04,MELAKA,02,JASIN,18,SUNGEI RAMBAI,1030000116
05,NEGERI SEMBILAN,03,PORT DICKSON,02,LINGGI,1030000287
04,MELAKA,03,ALOR GAJAH,20,RAMUAN CHINA BESAR,1030000128
04,MELAKA,03,ALOR GAJAH,21,RAMUAN CHINA KECHIL,1030000106
04,MELAKA,03,ALOR GAJAH,28,SUNGEI SIPUT,1030000108
05,NEGERI SEMBILAN,04,REMBAU,17,TITIAN BINTANGOR,1030000288
04,MELAKA,03,ALOR GAJAH,04,BRISU,1030000119
04,MELAKA,03,ALOR GAJAH,29,TABOH NANING,1030000109
05,NEGERI SEMBILAN,04,REMBAU,14,SEMERBOK,1030000290
05,NEGERI SEMBILAN,04,REMBAU,78,PEKAN SERI KENDONG,1030000289
05,NEGERI SEMBILAN,06,TAMPIN,74,PEKAN TAMPIN TENGAH,1030000291
05,NEGERI SEMBILAN,06,TAMPIN,41,BANDAR TAMPIN,1030000292
04,MELAKA,03,ALOR GAJAH,42,BANDAR PULAU SEBANG,1030000114
05,NEGERI SEMBILAN,06,TAMPIN,06,TAMPIN TENGAH,1030000294
04,MELAKA,03,ALOR GAJAH,19,PULAU SEBANG,1030000127
05,NEGERI SEMBILAN,06,TAMPIN,04,KERU,1030000296
04,MELAKA,03,ALOR GAJAH,08,KEMUNING,1030000145
05,NEGERI SEMBILAN,06,TAMPIN,07,TEBONG,1030001944
05,NEGERI SEMBILAN,06,TAMPIN,03,GEMENCHEH,1030000297
04,MELAKA,02,JASIN,11,NYALAS,1030000100
04,MELAKA,02,JASIN,02,BATANG MALAKA,1030001553
05,NEGERI SEMBILAN,06,TAMPIN,01,AYER KUNING,1030000300
01,JOHOR,08,SEGAMAT,01,BEKOK,1030000073
06,PAHANG,09,ROMPIN,01,ENDAU,1030001410
11,TERENGGANU,03,KEMAMAN,72,PEKAN KEMASIK,1030001432
03,KELANTAN,05,PASIR PUTEH,31,SEMERAK,1030001440
11,TERENGGANU,03,KEMAMAN,06,HULU JABUR,1030000733
06,PAHANG,04,KUANTAN,02,ULU KUANTAN,1030000405
11,TERENGGANU,03,KEMAMAN,01,BANDI,1030000732
11,TERENGGANU,02,DUNGUN,09,PASIR RAJA,1030000737
11,TERENGGANU,02,DUNGUN,04,JENGAI,1030000734
06,PAHANG,03,JERANTUT,03,ULU TEMBELING,1030000406
06,PAHANG,03,JERANTUT,10,TEMBELING,1030000404
03,KELANTAN,08,GUA MUSANG,04,KETIL,1030001269
03,KELANTAN,08,GUA MUSANG,07,PULAI,1030001015
03,KELANTAN,12,KECIL LOJING,03,BLAU,1030001844
03,KELANTAN,12,KECIL LOJING,05,HENDROP,1030001845
03,KELANTAN,12,KECIL LOJING,06,SIGAR,1030001846
03,KELANTAN,10,KUALA KRAI,16,MANJOR,1030000660
11,TERENGGANU,05,HULU TERENGGANU,03,HULU TERENGGANU,1030000735
03,KELANTAN,10,KUALA KRAI,04,GAJAH,1030000659
03,KELANTAN,10,KUALA KRAI,15,MANEK URAI,1030001261
03,KELANTAN,10,KUALA KRAI,06,KENOR,1030001266
11,TERENGGANU,01,BESUT,21,TENANG,1030000739
03,KELANTAN,10,KUALA KRAI,03,ENGGONG,1030001264
03,KELANTAN,10,KUALA KRAI,17,TELEKONG,1030001570
11,TERENGGANU,01,BESUT,16,PELAGAT,1030000741
03,KELANTAN,05,PASIR PUTEH,16,GONG NANGKA,1030001267
03,KELANTAN,05,PASIR PUTEH,17,GONG PACHAT,1030000661
11,TERENGGANU,01,BESUT,02,BUKIT PETERI,1030000743
11,TERENGGANU,01,BESUT,17,PENGKALAN NANGKA,1030000742
03,KELANTAN,05,PASIR PUTEH,08,CHERANG RUKU,1030000662
06,PAHANG,10,MARAN,04,LUIT,1030000349
06,PAHANG,10,MARAN,40,BANDAR MARAN,1030000350
09,PERLIS,01,PERLIS,12,NGULANG,1030000815
09,PERLIS,01,PERLIS,13,ORAN,1030000816
09,PERLIS,01,PERLIS,11,KURONG BATANG,1030000814
09,PERLIS,01,PERLIS,22,WANG BINTONG,1030000825
09,PERLIS,01,PERLIS,19,SERIAB,1030000820
09,PERLIS,01,PERLIS,06,JEJAWI,1030001563
09,PERLIS,01,PERLIS,05,UTAN AJI,1030000811
09,PERLIS,01,PERLIS,20,SUNGAI ADAM,1030000821
09,PERLIS,01,PERLIS,02,ARAU,1030000823
09,PERLIS,01,PERLIS,04,CHUPING,1030000830
02,KEDAH,02,KUBANG PASU,47,BANDAR BUKIT KAYU HITAM,1030000984
09,PERLIS,01,PERLIS,15,PADANG SIDING,1030000832
02,KEDAH,02,KUBANG PASU,18,SUNGAI LAKA,1030000985
02,KEDAH,02,KUBANG PASU,42,BANDAR KODIANG,1030000986
02,KEDAH,02,KUBANG PASU,09,KEPELU,1030000987
02,KEDAH,02,KUBANG PASU,15,PERING,1030000842
02,KEDAH,01,KOTA SETAR,27,SUNGAI BAHARU,1030000875
09,PERLIS,01,PERLIS,10,KURONG ANAI,1030000831
02,KEDAH,05,KUALA MUDA,45,BANDAR SUNGAI LALANG,1030000981
07,PULAU PINANG,01,SEBERANG PERAI TENGAH,07,MUKIM 7,1030000798
07,PULAU PINANG,01,SEBERANG PERAI TENGAH,06,MUKIM 6,1030001947
02,KEDAH,09,KULIM,40,BANDAR KULIM,1030000999
08,PERAK,08,HULU PERAK,42,BANDAR PENGKALAN HULU,1030000544
08,PERAK,08,HULU PERAK,01,BELUKAR SEMANG,1030000664
08,PERAK,08,HULU PERAK,07,KERUNAI,1030000663
02,KEDAH,08,BALING,01,BAKAI,1030001011
08,PERAK,09,SELAMA,02,HULU SELAMA,1030000670
08,PERAK,09,SELAMA,01,HULU IJOK,1030000673
08,PERAK,08,HULU PERAK,05,KENERING,1030000665
08,PERAK,08,HULU PERAK,03,DURIAN PIPIT,1030000502
08,PERAK,05,KUALA KANGSAR,06,PULAU KAMIRI,1030000619
08,PERAK,04,KERIAN,04,GUNONG SEMANGGOL,1030000608
08,PERAK,06,LARUT MATANG DAN SELAMA,02,BATU KURAU,1030000494
02,KEDAH,10,BANDAR BAHARU,71,PEKAN SELAMA,1030001010
08,PERAK,09,SELAMA,03,SELAMA,1030000667
08,PERAK,03,KINTA,06,TANJONG TUALANG,1030000588
08,PERAK,11,KAMPAR,71,PEKAN MALIM NAWAR,1030000606
08,PERAK,11,KAMPAR,41,BANDAR KAMPAR,1030000595
08,PERAK,01,BATANG PADANG,70,PEKAN AYER KUNING,1030000569
08,PERAK,01,BATANG PADANG,71,PEKAN BANIR,1030000505
08,PERAK,01,BATANG PADANG,03,CHENDERIANG,1030001564
08,PERAK,11,KAMPAR,01,KAMPAR,1030000640
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,71,PEKAN BATU CAVES,1030001290
10,SELANGOR,10,SEPANG,75,PEKAN BUKIT BISA,1030001817
16,WILAYAH PERSEKUTUAN PUTRAJAYA,01,PUTRAJAYA,40,BANDAR PUTRAJAYA,1030001818
10,SELANGOR,08,PETALING,46,BANDAR SRI DAMANSARA,1030001287
10,SELANGOR,08,PETALING,76,PEKAN SUNGAI PENCHALA,1030001732
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,76,PEKAN SG. PENCHALA,1030001295
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,55,BANDAR PETALING JAYA,1030001950
10,SELANGOR,08,PETALING,40,BANDAR PETALING JAYA,1030001735
10,SELANGOR,08,PETALING,44,BANDAR PETALING JAYA SELATAN,1030001636
10,SELANGOR,08,PETALING,89,PEKAN PUCHONG JAYA,1030001637
10,SELANGOR,08,PETALING,82,PEKAN KINRARA,1030001736
10,SELANGOR,08,PETALING,03,PETALING,1030001951
10,SELANGOR,08,PETALING,74,PEKAN SERDANG,1030001738
10,SELANGOR,08,PETALING,86,PEKAN BARU SUNGAI BESI,1030001739
10,SELANGOR,06,ULU LANGAT,02,CHERAS,1030001952
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,06,PETALING,1030001740
10,SELANGOR,06,ULU LANGAT,81,PEKAN CHERAS,1030001742
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,03,CHERAS,1030001741
10,SELANGOR,06,ULU LANGAT,03,AMPANG,1030001953
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,05,KUALA LUMPUR,1030001734
10,SELANGOR,06,ULU LANGAT,44,BANDAR AMPANG,1030001681
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,44,BANDAR KUALA LUMPUR,1030001682
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,01,AMPANG,1030001680
10,SELANGOR,09,GOMBAK,43,BANDAR GOMBAK SETIA,1030001687
10,SELANGOR,09,GOMBAK,04,SETAPAK,1030001954
10,SELANGOR,09,GOMBAK,47,BANDAR SELAYANG,1030001747
10,SELANGOR,06,ULU LANGAT,06,KAJANG,1030001695
05,NEGERI SEMBILAN,05,SEREMBAN,08,SETUL,1030000310
05,NEGERI SEMBILAN,05,SEREMBAN,04,PANTAI,1030001437
05,NEGERI SEMBILAN,01,JELEBU,02,ULU KLAWANG,1030000197
05,NEGERI SEMBILAN,01,JELEBU,03,ULU TRIANG,1030001678
05,NEGERI SEMBILAN,05,SEREMBAN,03,LENGGENG,1030000307
05,NEGERI SEMBILAN,05,SEREMBAN,71,PEKAN ULU BERANANG,1030000234
05,NEGERI SEMBILAN,05,SEREMBAN,06,RASAH,1030001956
05,NEGERI SEMBILAN,05,SEREMBAN,82,PEKAN RAHANG BARU,1030001603
05,NEGERI SEMBILAN,05,SEREMBAN,05,RANTAU,1030000232
05,NEGERI SEMBILAN,05,SEREMBAN,02,LABU,1030001601
05,NEGERI SEMBILAN,05,SEREMBAN,47,BANDAR SRI SENDAYAN,1030001848
04,MELAKA,03,ALOR GAJAH,41,BANDAR MASJID TANAH,1030000113
04,MELAKA,03,ALOR GAJAH,13,MASJID TANAH,1030000146
01,JOHOR,08,SEGAMAT,04,GEMAS,1030000299
05,NEGERI SEMBILAN,06,TAMPIN,40,BANDAR GEMAS,1030000301
05,NEGERI SEMBILAN,03,PORT DICKSON,71,PEKAN PASIR PANJANG,1030000449
04,MELAKA,02,JASIN,14,SELANDAR,1030001598
04,MELAKA,03,ALOR GAJAH,31,TEBONG,1030000295
11,TERENGGANU,04,KUALA TERENGGANU,26,TOK JAMAL,1030000713
03,KELANTAN,05,PASIR PUTEH,20,KANDIS,1030001262
08,PERAK,07,HILIR PERAK,05,LABU KUBONG,1030000528
08,PERAK,01,BATANG PADANG,01,BATANG PADANG,1030000639
08,PERAK,05,KUALA KANGSAR,08,SENGGANG,1030000620
08,PERAK,10,PERAK TENGAH,02,BELANJA,1030000632
08,PERAK,05,KUALA KANGSAR,09,SUNGAI SIPUT,1030000645
10,SELANGOR,01,KLANG,42,BANDAR SULTAN SULAIMAN,1030001812
01,JOHOR,02,JOHOR BAHRU,06,SUNGAI TIRAM,1030001401
01,JOHOR,04,KOTA TINGGI,10,TANJUNG SURAT,1030001404
03,KELANTAN,01,BACHOK,20,REPEK,1030001441
03,KELANTAN,01,BACHOK,22,SENAK,1030001447
08,PERAK,06,LARUT MATANG DAN SELAMA,09,SUNGAI TINGGI,1030001981
08,PERAK,06,LARUT MATANG DAN SELAMA,10,TERUNG,1030001334
08,PERAK,06,LARUT MATANG DAN SELAMA,04,JEBONG,1030001549
08,PERAK,04,KERIAN,07,SELINSING,1030001332
07,PULAU PINANG,01,SEBERANG PERAI TENGAH,12,MUKIM 12,1030001984
02,KEDAH,06,YAN,01,DULANG,1030001309
02,KEDAH,06,YAN,02,SALA BESAR,1030001306
02,KEDAH,01,KOTA SETAR,26,SALA KECHIK,1030001308
02,KEDAH,01,KOTA SETAR,12,KANGKONG,1030001305
02,KEDAH,01,KOTA SETAR,29,TEBENGAU,1030001310
02,KEDAH,01,KOTA SETAR,43,BANDAR KUALA KEDAH,1030001303
02,KEDAH,01,KOTA SETAR,15,KUBANG ROTAN,1030001304
02,KEDAH,01,KOTA SETAR,23,PADANG LALANG,1030001302
02,KEDAH,02,KUBANG PASU,07,JERLUN,1030001299
09,PERLIS,01,PERLIS,07,KAYANG,1030001296
02,KEDAH,04,LANGKAWI,41,BANDAR PADANG MAT SIRAT,1030001474
03,KELANTAN,07,TUMPAT,05,CHERANG MELINTANG,1030001227
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,07,SETAPAK,1030001746
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,04,HULU KELANG,1030001683
01,JOHOR,08,SEGAMAT,70,PEKAN GEMAS BAHRU,1030002002
03,KELANTAN,07,TUMPAT,17,PERIOK,1030002003
10,SELANGOR,05,SABAK BERNAM,73,PEKAN SEKINCHAN,1030001668
10,SELANGOR,05,SABAK BERNAM,03,PASIR PANJANG,1030001922
10,SELANGOR,04,KUALA SELANGOR,03,UJONG PERMATANG,1030001345
10,SELANGOR,04,KUALA SELANGOR,78,PEKAN TANJONG KARANG,1030000409
10,SELANGOR,04,KUALA SELANGOR,07,KUALA SELANGOR,1030001663
10,SELANGOR,04,KUALA SELANGOR,01,API-API,1030001815
10,SELANGOR,04,KUALA SELANGOR,73,PEKAN JERAM,1030001346
10,SELANGOR,04,KUALA SELANGOR,06,JERAM,1030001920
10,SELANGOR,02,KUALA LANGAT,04,KELANANG,1030001810
10,SELANGOR,02,KUALA LANGAT,77,PEKAN MORIB,1030001347
10,SELANGOR,02,KUALA LANGAT,05,MORIB,1030001809
10,SELANGOR,02,KUALA LANGAT,02,BATU,1030001923
10,SELANGOR,02,KUALA LANGAT,43,BANDAR TANJONG SEPAT,1030001348
10,SELANGOR,10,SEPANG,03,SEPANG,1030001807
10,SELANGOR,05,SABAK BERNAM,04,SABAK,1030001940
15,WILAYAH PERSEKUTUAN LABUAN,01,LABUAN,29,BANDAR LABUAN,1030001769
08,PERAK,04,KERIAN,02,BAGAN TIANG,1030001330
08,PERAK,04,KERIAN,08,TANJONG PIANDANG,1030001331
08,PERAK,04,KERIAN,05,KUALA KURAU,1030001329
02,KEDAH,06,YAN,72,PEKAN SUNGAI LIMAU DALAM,1030001313
02,KEDAH,06,YAN,41,BANDAR YAN,1030001307
10,SELANGOR,05,SABAK BERNAM,01,BAGAN NAKHODA OMAR,1030001340
10,SELANGOR,04,KUALA SELANGOR,09,TANJONG KARANG,1030001344
11,TERENGGANU,04,KUALA TERENGGANU,14,KUALA IBAI,1030000706
11,TERENGGANU,04,KUALA TERENGGANU,03,BATU BURUK,1030001823
03,KELANTAN,07,TUMPAT,27,TUMPAT,1030001457
03,KELANTAN,07,TUMPAT,25,TELOK RENJUNA,1030001456
03,KELANTAN,07,TUMPAT,26,TUJOH,1030001458
03,KELANTAN,07,TUMPAT,06,GETING,1030001459
03,KELANTAN,07,TUMPAT,23,TABAR,1030001482
11,TERENGGANU,04,KUALA TERENGGANU,40,BANDAR KUALA TERENGGANU,1030001824
11,TERENGGANU,08,KUALA NERUS,03,PAKOH,1030000702
11,TERENGGANU,04,KUALA TERENGGANU,05,BELARA,1030002018
11,TERENGGANU,04,KUALA TERENGGANU,22,PULAU PULAU,1030001821
11,TERENGGANU,04,KUALA TERENGGANU,18,MANIR,1030000708
08,PERAK,07,HILIR PERAK,03,DURIAN SEBATANG,1030000498
10,SELANGOR,02,KUALA LANGAT,03,JUGRA,1030001811
10,SELANGOR,09,GOMBAK,44,BANDAR ULU KELANG,1030001684
02,KEDAH,05,KUALA MUDA,76,PEKAN TANJUNG DAWAI,1030001582
03,KELANTAN,02,KOTA BHARU,20,CHE LATIFF,1030001454
05,NEGERI SEMBILAN,03,PORT DICKSON,79,PEKAN SUNGAI MENYALA,1030001359
08,PERAK,08,HULU PERAK,10,TEMENGOR,1030001021
05,NEGERI SEMBILAN,03,PORT DICKSON,01,JIMAH,1030001620
01,JOHOR,22,TANGKAK,02,BUKIT SERAMPANG,1030002019
01,JOHOR,08,SEGAMAT,09,POGOH,1030001579
05,NEGERI SEMBILAN,03,PORT DICKSON,70,PEKAN LUKUT,1030001351
05,NEGERI SEMBILAN,03,PORT DICKSON,74,PEKAN PORT DICKSON,1030001353
05,NEGERI SEMBILAN,03,PORT DICKSON,04,PORT DICKSON,1030001352
05,NEGERI SEMBILAN,03,PORT DICKSON,40,BANDAR PORT DICKSON,1030001354
05,NEGERI SEMBILAN,03,PORT DICKSON,75,PEKAN TELOK KEMANG,1030001357
05,NEGERI SEMBILAN,03,PORT DICKSON,41,BANDAR TELOK KEMANG,1030001356
02,KEDAH,05,KUALA MUDA,06,KUALA,1030001318
07,PULAU PINANG,02,SEBERANG PERAI UTARA,04,MUKIM 4,1030001987
07,PULAU PINANG,04,TIMOR LAUT,01,MUKIM 13,1030001990
03,KELANTAN,02,KOTA BHARU,72,PULAU KUNDOR,1030001455
03,KELANTAN,02,KOTA BHARU,04,BADANG,1030001453
03,KELANTAN,02,KOTA BHARU,73,PULAU PANJANG,1030001152
03,KELANTAN,02,KOTA BHARU,82,TEBING TINGGI,1030001222
03,KELANTAN,02,KOTA BHARU,85,TELOK KITANG,1030001451
03,KELANTAN,02,KOTA BHARU,77,SEMUT API,1030001449
03,KELANTAN,02,KOTA BHARU,71,PULAU GAJAH,1030001448
03,KELANTAN,02,KOTA BHARU,75,SABAK,1030001450
11,TERENGGANU,02,DUNGUN,70,PEKAN KUALA PAKA,1030001431
11,TERENGGANU,01,BESUT,18,PULAU PERHENTIAN,1030001460
11,TERENGGANU,08,KUALA NERUS,04,PULAU REDANG,1030001831
11,TERENGGANU,03,KEMAMAN,12,TELUK KALUNG,1030001425
11,TERENGGANU,03,KEMAMAN,73,PEKAN KIJAL,1030001426
01,JOHOR,05,MERSING,07,PULAU BABI,1030001475
01,JOHOR,05,MERSING,10,PULAU TINGGI,1030001479
01,JOHOR,05,MERSING,09,PULAU SIBU,1030001480
05,NEGERI SEMBILAN,03,PORT DICKSON,80,PEKAN BAGAN PINANG,1030001355
05,NEGERI SEMBILAN,03,PORT DICKSON,05,SI RUSA,1030000211
02,KEDAH,04,LANGKAWI,01,AYER HANGAT,1030001827
02,KEDAH,06,YAN,04,SUNGAI DAUN,1030001311
02,KEDAH,06,YAN,05,YAN,1030001312
02,KEDAH,05,KUALA MUDA,02,BUKIT MERIAM,1030001828
08,PERAK,03,KINTA,04,SUNGAI RAYA,1030000641
06,PAHANG,02,CAMERON HIGHLANDS,01,ULU TELOM,1030000653
08,PERAK,11,KAMPAR,02,TEJA,1030000642
11,TERENGGANU,03,KEMAMAN,02,BANGGUL,1030000731
11,TERENGGANU,03,KEMAMAN,04,CUKAI,1030001423
01,JOHOR,04,KOTA TINGGI,04,KAMBAU,1030001408
01,JOHOR,04,KOTA TINGGI,08,SEDILI BESAR,1030001407
01,JOHOR,04,KOTA TINGGI,06,PANTAI TIMUR,1030001405
01,JOHOR,01,BATU PAHAT,05,LUBOK,1030001384
01,JOHOR,01,BATU PAHAT,01,BAGAN,1030001852
01,JOHOR,06,MUAR,15,SUNGAI BALANG,1030001385
10,SELANGOR,07,ULU SELANGOR,01,BATANG KALI,1030001703
06,PAHANG,09,ROMPIN,49,BANDAR TIOMAN,1030001604
06,PAHANG,09,ROMPIN,71,PEKAN TIOMAN,1030000348
05,NEGERI SEMBILAN,03,PORT DICKSON,03,PASIR PANJANG,1030001360
04,MELAKA,03,ALOR GAJAH,09,KUALA LINGGI,1030001550
04,MELAKA,03,ALOR GAJAH,10,KUALA SUNGEI BARU,1030001362
04,MELAKA,03,ALOR GAJAH,25,SUNGEI BARU TENGAH,1030001363
04,MELAKA,01,MELAKA TENGAH,25,SUNGEI UDANG,1030001596
04,MELAKA,01,MELAKA TENGAH,26,TANGGA BATU,1030001364
04,MELAKA,01,MELAKA TENGAH,20,PADANG TEMU,1030001369
04,MELAKA,01,MELAKA TENGAH,01,ALAI,1030001367
04,MELAKA,01,MELAKA TENGAH,29,TELOK MAS,1030001370
04,MELAKA,01,MELAKA TENGAH,23,PERNU,1030001371
04,MELAKA,02,JASIN,20,UMBAI,1030001373
04,MELAKA,02,JASIN,17,SERKAM,1030001372
04,MELAKA,02,JASIN,13,SEBATU,1030001378
04,MELAKA,02,JASIN,15,SEMPANG,1030001374
04,MELAKA,02,JASIN,19,TEDONG,1030001375
01,JOHOR,22,TANGKAK,06,KESANG,1030001377
01,JOHOR,06,MUAR,13,SRI MENANTI,1030001855
01,JOHOR,06,MUAR,12,PARIT JAWA,1030001382
01,JOHOR,06,MUAR,11,PARIT BAKAR,1030001381
01,JOHOR,06,MUAR,02,BANDAR,1030001850
01,JOHOR,06,MUAR,40,BANDAR BANDAR MAHARANI,1030001380
01,JOHOR,01,BATU PAHAT,12,SUNGAI KLUANG,1030001390
01,JOHOR,01,BATU PAHAT,13,SUNGAI PUNGGOR,1030001389
01,JOHOR,01,BATU PAHAT,03,KAMPUNG BAHRU,1030001388
01,JOHOR,01,BATU PAHAT,06,MINYAK BEKU,1030001387
01,JOHOR,07,PONTIAN,04,BENUT,1030001391
01,JOHOR,07,PONTIAN,03,API-API,1030001851
01,JOHOR,07,PONTIAN,01,AYER BALOI,1030001392
01,JOHOR,07,PONTIAN,41,BANDAR PONTIAN KECHIL,1030001395
01,JOHOR,07,PONTIAN,07,PONTIAN,1030001858
01,JOHOR,07,PONTIAN,08,RIMBA TERJUN,1030001396
01,JOHOR,07,PONTIAN,02,AIR MASIN,1030001397
01,JOHOR,02,JOHOR BAHRU,07,TANJUNG KUPANG,1030001399
01,JOHOR,07,PONTIAN,09,SERKAT,1030001398
01,JOHOR,02,JOHOR BAHRU,03,PULAI,1030001980
01,JOHOR,02,JOHOR BAHRU,40,BANDAR JOHOR BAHRU,1030001402
01,JOHOR,02,JOHOR BAHRU,02,PLENTONG,1030001400
01,JOHOR,05,MERSING,01,JEMALUANG,1030001838
01,JOHOR,05,MERSING,03,MERSING,1030001476
01,JOHOR,05,MERSING,41,BANDAR MERSING,1030001477
01,JOHOR,05,MERSING,13,TENGLU,1030001837
01,JOHOR,05,MERSING,05,PENYABONG,1030001836
